図表：１－１－１（刑法犯認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年次,S21,S22,S23,S24,S25,S26,S27,S28,S29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,割合,8.3,8.5,9.2,10.7,10.4,12.1,10.8,11.4,11.6,10.6,,,,,,,,,,,,,,,,,,,,,,,,,
占有離脱物横領,,検挙人員,,19075,16771,14890,12359,10992,8680,8372,8929,9301,9009,,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち65歳以上,2917,2680,2466,2210,2186,1954,1879,1852,1856,1831,,,,,,,,,,,,,,,,,,,,,,,,,
,,,割合,15.3,16,16.6,17.9,19.9,22.5,22.4,20.7,20,20.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：３－２－３（主な罪種・手口・年齢層別高齢者検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窃盗（人）,,,33979,33310,31851,29754,28976,28850,26866,28017,28140,28959,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65-69歳,9501,9038,8091,6961,6224,5824,5138,5178,5286,5509,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70-74歳,8444,8258,8023,7652,7839,8318,7514,7360,6918,6619,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75-79歳,7747,7714,7417,7194,6991,6645,6236,6872,7078,7786,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80-84歳,5653,5571,5471,5085,5042,4838,4848,5240,5518,5586,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85歳以上,2634,2729,2849,2862,2880,3225,3130,3367,3340,3459,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち万引き,,26936,26106,24348,22267,21221,21035,19309,20201,20393,21099,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65-69歳,6717,6306,5487,4566,3937,3789,3244,3320,3408,3654,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70-74歳,6518,6199,5834,5436,5484,5699,5083,5005,4752,4620,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75-79歳,6330,6275,5877,5574,5239,4965,4557,5017,5172,5657,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80-84歳,4977,4847,4620,4180,4107,3828,3796,4091,4305,4327,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85歳以上,2394,2479,2530,2511,2454,2754,2629,2768,2756,2841,,,,,,,,,,,,,,,,,,,,,,,,,,
暴行,,,4014,4074,4284,4253,4251,4192,4107,4392,4259,4372,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65-69歳,1847,1736,1723,1556,1373,1249,1187,1201,1142,1233,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70-74歳,1063,1147,1256,1274,1428,1460,1373,1430,1300,1172,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75-79歳,676,716,751,831,837,812,869,952,993,1097,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80-84歳,340,358,427,427,420,445,489,580,556,594,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85歳以上,88,117,127,165,193,226,189,229,268,276,,,,,,,,,,,,,,,,,,,,,,,,,,
占有離脱物横領,,,2917,2680,2466,2210,2186,1954,1879,1852,1856,1831,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65-69歳,1123,991,903,735,641,587,546,481,484,471,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70-74歳,806,771,695,665,688,623,595,601,513,496,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75-79歳,612,542,506,453,486,424,396,403,487,489,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80-84歳,289,272,269,267,270,212,247,252,256,265,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85歳以上,87,104,93,90,101,108,95,115,116,110,,,,,,,,,,,,,,,,,,,,,,,,,,
傷害,,,1809,1863,1766,1775,1843,1792,1754,1906,1869,1915,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65-69歳,889,898,738,692,673,593,553,585,564,599,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70-74歳,487,492,537,552,560,606,619,616,551,532,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75-79歳,276,284,285,294,345,339,317,395,435,449,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80-84歳,114,153,156,169,190,176,194,194,212,229,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85歳以上,43,36,50,68,75,78,71,116,107,106,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：３－２－４（主な罪種・手口・年齢層別人口10万人当たり高齢者検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窃盗（人）,,,98.3,94.9,89.8,83.2,80.4,79.7,74.1,77.3,77.6,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65-69歳,92.5,91.2,86.5,80,75.6,74,68.2,70.6,72.7,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70-74歳,114.1,106.8,97.7,88.4,85.3,86,80.5,83.5,84.4,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75-79歳,118.8,114.7,107.3,99.7,99,99,88.7,92,89.8,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80-84歳,109.2,105.4,102.5,95.7,93.3,87,84.4,88.9,89.9,91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85歳以上,50.7,50.3,50.3,48.7,47,50.4,47.5,50.2,49.5,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち万引き,,77.9,74.4,68.6,62.3,58.9,58.1,53.3,55.8,56.3,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65-69歳,65.4,63.6,58.6,52.5,47.8,48.2,43.1,45.3,46.9,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70-74歳,88.1,80.2,71.1,62.8,59.7,58.9,54.4,56.8,58,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75-79歳,97.1,93.3,85,77.3,74.2,74,64.8,67.1,65.6,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80-84歳,96.1,91.7,86.5,78.7,76,68.8,66.1,69.4,70.1,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85歳以上,46.1,45.7,44.7,42.7,40,43,39.9,41.3,40.8,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,
暴行,,,11.6,11.6,12.1,11.9,11.8,11.6,11.3,12.1,11.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65-69歳,18,17.5,18.4,17.9,16.7,15.9,15.8,16.4,15.7,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70-74歳,14.4,14.8,15.3,14.7,15.5,15.1,14.7,16.2,15.9,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75-79歳,10.4,10.6,10.9,11.5,11.8,12.1,12.4,12.7,12.6,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80-84歳,6.6,6.8,8,8,7.8,8,8.5,9.8,9.1,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85歳以上,1.7,2.2,2.2,2.8,3.1,3.5,2.9,3.4,4,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
占有離脱物横領,,,8.4,7.6,7,6.2,6.1,5.4,5.2,5.1,5.1,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65-69歳,10.9,10,9.7,8.5,7.8,7.5,7.2,6.6,6.7,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70-74歳,10.9,10,8.5,7.7,7.5,6.4,6.4,6.8,6.3,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75-79歳,9.4,8.1,7.3,6.3,6.9,6.3,5.6,5.4,6.2,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80-84歳,5.6,5.1,5,5,5,3.8,4.3,4.3,4.2,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85歳以上,1.7,1.9,1.6,1.5,1.6,1.7,1.4,1.7,1.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
傷害,,,5.2,5.3,5,5,5.1,4.9,4.8,5.3,5.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65-69歳,8.7,9.1,7.9,8,8.2,7.5,7.3,8,7.8,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70-74歳,6.6,6.4,6.5,6.4,6.1,6.3,6.6,7,6.7,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75-79歳,4.2,4.2,4.1,4.1,4.9,5,4.5,5.3,5.5,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80-84歳,2.2,2.9,2.9,3.2,3.5,3.2,3.4,3.3,3.5,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85歳以上,0.8,0.7,0.9,1.2,1.2,1.2,1.1,1.7,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：３－３－１（外国人の刑法犯検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙件数（件）,,,337066,327081,309409,294206,279185,264485,250350,269550,287273,301055,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち外国人,,15276,17156,15549,14789,14536,14050,12947,15541,18861,22917,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日外国人,9043,11012,9573,9148,9512,9105,8548,10040,13405,17614,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,,226376,215003,206094,192607,182582,175041,169409,183269,191826,200663,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち外国人,,10750,10580,10065,9603,9529,9404,8702,9726,10464,11354,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日外国人,6097,6113,5844,5563,5634,5573,5014,5735,6368,7333,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：３－３－２（主な在留資格別外国人の刑法犯検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
外国人検挙人員(人),,,10750,10580,10065,9603,9529,9404,8702,9726,10464,11354,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち来日外国人,,6097,6113,5844,5563,5634,5573,5014,5735,6368,7333,,,,,,,,,,,,,,,,,,,,,,,,,,
,,正規滞在者,5699,5714,5478,5228,5197,5077,4687,5272,5882,6745,,,,,,,,,,,,,,,,,,,,,,,,,,
,,不法滞在者,398,399,366,335,437,496,327,463,486,588,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち在日外国人,,4506,4326,4093,3920,3775,3714,3567,3829,3901,3836,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：３－３－３（国籍等別刑法犯検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
外国人検挙件数(件),,,15276,17156,15549,14789,14536,14050,12947,15541,18861,22917,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,9043,11012,9573,9148,9512,9105,8548,10040,13405,17614,,,,,,,,,,,,,,,,,,,,,,,,,,
,韓国・朝鮮,,3812,3750,3440,2750,2982,2271,2182,2329,2390,2227,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,621,855,579,427,610,235,259,309,299,315,,,,,,,,,,,,,,,,,,,,,,,,,,
,中国,,3690,3653,2622,3110,3701,3158,2877,3028,3053,3321,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,2761,2682,1795,2321,2666,2144,1965,1932,1779,2225,,,,,,,,,,,,,,,,,,,,,,,,,,
,ベトナム,,2427,3917,3156,3298,3085,3817,3673,4241,6164,7447,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,2142,3591,2993,3021,2931,3539,3579,4082,5992,7293,,,,,,,,,,,,,,,,,,,,,,,,,,
,ブラジル,,1063,1470,1423,1417,1009,896,851,1019,1007,1499,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,495,839,795,650,682,514,461,467,538,857,,,,,,,,,,,,,,,,,,,,,,,,,,
,フイリピン,,819,788,775,780,648,899,742,985,964,1015,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,509,418,375,415,339,524,397,403,519,589,,,,,,,,,,,,,,,,,,,,,,,,,,
,ペルー,,627,522,511,502,310,510,222,356,382,520,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,315,301,270,158,140,240,106,142,147,293,,,,,,,,,,,,,,,,,,,,,,,,,,
,アメリカ,,276,292,256,265,196,184,231,296,350,356,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,175,148,134,146,96,72,89,125,188,173,,,,,,,,,,,,,,,,,,,,,,,,,,
,タイ,,206,162,91,143,168,96,101,311,489,1737,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,155,68,51,86,79,67,67,212,445,1687,,,,,,,,,,,,,,,,,,,,,,,,,,
,ネパール,,204,176,248,224,217,205,225,254,324,381,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,186,163,227,205,205,192,216,243,307,367,,,,,,,,,,,,,,,,,,,,,,,,,,
,スリランカ,,117,229,162,217,214,219,290,148,472,498,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,95,216,148,193,194,215,278,134,455,466,,,,,,,,,,,,,,,,,,,,,,,,,,
,インドネシア,,69,70,84,46,70,81,67,97,188,328,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,60,65,75,41,58,75,54,90,171,308,,,,,,,,,,,,,,,,,,,,,,,,,,
,マレーシア,,21,227,369,195,57,105,8,35,71,206,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,15,222,364,188,50,102,5,30,70,198,,,,,,,,,,,,,,,,,,,,,,,,,,
,カンボジア,,8,11,15,19,71,47,62,160,650,715,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,5,8,10,13,47,33,56,153,638,708,,,,,,,,,,,,,,,,,,,,,,,,,,
外国人検挙人員(人),,,10750,10580,10065,9603,9529,9404,8702,9726,10464,11354,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,6097,6113,5844,5563,5634,5573,5014,5735,6368,7333,,,,,,,,,,,,,,,,,,,,,,,,,,
,韓国・朝鮮,,2638,2512,2382,2186,1996,1832,1720,1839,1824,1722,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,398,391,375,328,244,227,207,251,263,289,,,,,,,,,,,,,,,,,,,,,,,,,,
,中国,,2581,2419,2232,2168,2233,2110,1925,2080,2149,2343,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,1737,1623,1435,1451,1473,1309,1140,1231,1254,1449,,,,,,,,,,,,,,,,,,,,,,,,,,
,ベトナム,,1609,1561,1461,1346,1587,2000,1676,1694,1679,2025,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,1470,1443,1373,1244,1495,1908,1581,1608,1578,1913,,,,,,,,,,,,,,,,,,,,,,,,,,
,フイリピン,,743,739,662,706,611,703,649,690,813,821,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,420,422,368,391,335,374,334,357,449,454,,,,,,,,,,,,,,,,,,,,,,,,,,
,ブラジル,,651,696,622,643,661,618,637,705,709,717,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,322,362,333,318,351,305,322,335,365,362,,,,,,,,,,,,,,,,,,,,,,,,,,
,ペルー,,328,332,287,266,256,248,202,267,259,282,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,145,139,127,110,105,104,92,116,108,127,,,,,,,,,,,,,,,,,,,,,,,,,,
,アメリカ,,262,240,228,233,182,167,202,259,310,321,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,155,124,125,127,96,56,77,119,150,162,,,,,,,,,,,,,,,,,,,,,,,,,,
,ネパール,,195,178,247,229,220,219,216,243,322,369,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,180,166,227,212,209,204,207,231,306,354,,,,,,,,,,,,,,,,,,,,,,,,,,
,スリランカ,,90,138,167,166,150,155,147,149,243,280,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,80,123,155,141,138,151,133,138,224,252,,,,,,,,,,,,,,,,,,,,,,,,,,
,パキスタン,,74,75,79,68,78,77,97,94,156,166,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,50,47,51,43,49,44,71,73,124,127,,,,,,,,,,,,,,,,,,,,,,,,,,
,インドネシア,,64,66,77,45,66,60,64,83,180,218,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,53,59,68,40,55,53,52,76,167,201,,,,,,,,,,,,,,,,,,,,,,,,,,
,ミャンマー,,44,47,47,49,65,59,55,74,137,171,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち来日,37,43,42,46,61,56,46,70,128,163,,,,,,,,,,,,,,,,,,,,,,,,,,
※　検挙件数は、平成28年から令和７年までの間に、検挙件数300件以上の年がある国・地域を抽出※　検挙人員は、平成28年から令和７年までの間に、検挙人員150人以上の年がある国・地域を抽出※　中国に、「台湾」及び「香港等」は含まない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：３－３－４（来日外国人の罪種・手口別刑法犯検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
総数,,,,検挙件数(件),9043,11012,9573,9148,9512,9105,8548,10040,13405,17614,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員(人),6097,6113,5844,5563,5634,5573,5014,5735,6368,7333,,,,,,,,,,,,,,,,,,,,,,,,
,凶悪犯,,,検挙件数,146,138,156,147,190,191,153,222,260,295,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,161,147,171,157,192,224,196,245,302,341,,,,,,,,,,,,,,,,,,,,,,,,
,,うち殺人,,検挙件数,32,35,41,45,50,54,45,55,60,55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,35,35,38,48,59,69,44,56,69,62,,,,,,,,,,,,,,,,,,,,,,,,
,,うち強盗,,検挙件数,78,59,71,60,84,69,57,82,81,96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,87,71,95,70,80,87,99,107,114,135,,,,,,,,,,,,,,,,,,,,,,,,
,,,侵入強盗,検挙件数,10,14,15,8,23,23,10,20,24,26,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,20,16,25,14,19,33,30,30,28,48,,,,,,,,,,,,,,,,,,,,,,,,
,,,非侵入強盗,検挙件数,68,45,56,52,61,46,47,62,57,70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,67,55,70,56,61,54,69,77,86,87,,,,,,,,,,,,,,,,,,,,,,,,
,粗暴犯,,,検挙件数,1081,1152,1176,1235,1146,1155,1158,1371,1340,1566,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,1225,1233,1290,1342,1252,1343,1267,1442,1459,1690,,,,,,,,,,,,,,,,,,,,,,,,
,,うち傷害,,検挙件数,473,497,495,523,500,494,493,611,614,701,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,579,565,584,599,555,606,578,691,693,806,,,,,,,,,,,,,,,,,,,,,,,,
,窃盗犯,,,検挙件数,5452,6955,5763,5218,5809,5425,5048,6149,9103,12226,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,3030,2868,2694,2528,2503,2293,1992,2414,2645,3030,,,,,,,,,,,,,,,,,,,,,,,,
,,侵入窃盗,,検挙件数,972,1889,1060,669,1582,935,739,1846,4153,4340,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,150,180,147,136,154,166,126,255,292,341,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち住宅対象,検挙件数,766,1438,763,428,1089,528,277,524,1129,1023,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,103,110,78,62,94,84,58,109,119,141,,,,,,,,,,,,,,,,,,,,,,,,
,,乗り物盗,,検挙件数,482,922,678,395,266,501,467,514,760,576,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,294,286,248,235,212,189,242,242,288,282,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち自動車盗,検挙件数,118,372,441,188,58,283,273,294,280,234,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,45,63,34,29,24,30,61,41,64,51,,,,,,,,,,,,,,,,,,,,,,,,
,,非侵入窃盗,,検挙件数,3998,4144,4025,4154,3961,3989,3842,3789,4190,7310,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,2586,2402,2299,2157,2137,1938,1624,1917,2065,2407,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち部品ねらい,検挙件数,23,56,120,42,28,24,75,258,69,541,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,13,12,16,13,18,14,16,21,12,18,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち車上ねらい,検挙件数,66,66,77,144,35,70,44,25,76,173,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,13,17,10,24,18,18,16,20,19,25,,,,,,,,,,,,,,,,,,,,,,,,
,,,うちひったくり,検挙件数,5,8,17,8,11,3,10,8,8,18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,5,6,7,8,3,4,7,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,
,,,うちすり,検挙件数,48,31,78,28,57,16,7,44,27,75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,28,18,37,27,26,9,7,20,23,22,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち自動販売機ねらい,検挙件数,9,21,11,3,1,7,0,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,4,1,3,2,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち万引き,検挙件数,2711,3240,2994,3182,2850,2873,2621,2202,2252,3181,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,2107,1903,1804,1609,1516,1358,1106,1326,1431,1720,,,,,,,,,,,,,,,,,,,,,,,,
,知能犯,,,検挙件数,865,1214,1010,1285,843,944,888,813,769,1368,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,437,598,463,457,428,448,466,425,478,683,,,,,,,,,,,,,,,,,,,,,,,,
,,うち偽造,,検挙件数,315,502,471,402,205,231,230,155,187,203,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,198,251,178,137,106,103,63,75,105,108,,,,,,,,,,,,,,,,,,,,,,,,
,風俗犯,,,検挙件数,169,134,183,176,211,194,243,213,340,335,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,127,131,153,148,177,194,206,204,268,283,,,,,,,,,,,,,,,,,,,,,,,,
,,うち不同意わいせつ,,検挙件数,144,117,148,147,168,144,173,178,251,220,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,98,100,122,119,141,116,142,157,189,188,,,,,,,,,,,,,,,,,,,,,,,,
,その他の刑法犯,,,検挙件数,1330,1419,1285,1087,1313,1196,1058,1272,1593,1824,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,1117,1136,1073,931,1082,1071,887,1005,1216,1306,,,,,,,,,,,,,,,,,,,,,,,,
,,うち占有離脱物横領,,検挙件数,660,712,648,486,568,481,348,422,503,536,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,644,698,637,463,555,460,331,402,497,513,,,,,,,,,,,,,,,,,,,,,,,,
,,うち住居侵入,,検挙件数,251,272,225,220,304,237,222,290,399,430,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,157,131,109,147,172,138,132,152,189,188,,,,,,,,,,,,,,,,,,,,,,,,
,,うち略取誘拐・人身売買,,検挙件数,6,3,6,6,10,21,11,14,13,16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,検挙人員,7,4,5,6,13,69,45,17,11,21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：３－４－１（暴力団構成員等の刑法犯検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,,226376,215003,206094,192607,182582,175041,169409,183269,191826,200663,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち暴力団構成員等,,12177,10393,9825,8445,7533,6875,6155,6068,5204,4631,,,,,,,,,,,,,,,,,,,,,,,,,,
,,うち暴力団構成員,3327,2828,2381,2018,1750,1530,1565,1445,1202,1049,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：３－４－２（主な罪種における暴力団構成員等検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
殺人,,検挙人員（人）,,,816,874,836,924,878,848,785,808,923,895,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち暴力団構成員等,,83,118,94,79,97,91,79,56,79,53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,うち暴力団構成員,34,54,25,22,38,37,24,12,24,16,,,,,,,,,,,,,,,,,,,,,,,,
強盗,,検挙人員,,,1984,1704,1732,1604,1654,1460,1322,1601,1780,1813,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち暴力団構成員等,,327,244,287,246,175,217,146,237,208,179,,,,,,,,,,,,,,,,,,,,,,,,
,,,,うち暴力団構成員,47,43,58,40,34,23,17,24,23,25,,,,,,,,,,,,,,,,,,,,,,,,
放火,,検挙人員,,,577,579,537,519,582,534,532,576,511,500,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち暴力団構成員等,,28,22,23,14,17,7,18,10,9,2,,,,,,,,,,,,,,,,,,,,,,,,
